0	1	9	3.838422
0	1	8	3.593857
0	1	2	3.466539
0	1	15	3.086291
0	1	19	2.717455
0	1	5	2.545713
0	1	11	2.163334
0	1	4	1.150818
0	1	0	-0.898231
0	1	10	-1.401201
0	1	18	-1.443123
0	1	13	-1.616394
0	1	12	-5.143695
0	1	1	-5.516343
0	1	3	-5.790850
0	1	6	-6.261467
0	1	14	-6.708736
0	1	7	-7.218080
0	1	16	-7.677915
0	1	17	-7.711855
0	2	9	4.911075
0	2	3	4.704624
0	2	2	4.669938
0	2	1	4.655523
0	2	15	3.878332
0	2	5	3.869833
0	2	8	2.712806
0	2	10	1.771888
0	2	4	-1.182833
0	2	14	-5.954405
0	2	6	-6.031825
0	2	11	-6.378108
0	2	19	-6.725938
0	2	0	-6.787473
0	2	12	-7.080923
0	2	13	-7.134344
0	2	18	-7.252531
0	2	7	-7.596606
0	2	17	-7.637895
0	2	16	-7.725063
0	3	9	4.548324
0	3	10	3.966168
0	3	5	3.806814
0	3	1	3.689485
0	3	15	3.566664
0	3	4	3.359948
0	3	2	3.202116
0	3	3	3.118841
0	3	0	2.831129
0	3	19	2.211352
0	3	8	0.741853
0	3	12	0.225917
0	3	6	-6.244416
0	3	11	-6.512333
0	3	14	-6.778707
0	3	18	-6.975305
0	3	13	-7.336833
0	3	7	-7.543598
0	3	17	-7.567602
0	3	16	-7.882408
0	14	45	3.582625
0	14	31	3.560707
0	14	27	3.527514
0	14	22	3.396381
0	14	32	3.161988
0	14	58	3.153893
0	14	56	3.134915
0	14	29	3.021605
0	14	63	2.811069
0	14	30	2.659191
0	14	3	2.518765
0	14	48	2.383876
0	14	43	2.313820
0	14	51	1.943878
0	14	26	1.928324
0	14	57	1.855125
0	14	52	1.826060
0	14	28	1.749279
0	14	47	1.408957
0	14	85	0.522399
0	14	61	-0.485316
0	14	36	-0.627614
0	14	54	-1.188638
0	14	21	-1.210920
0	14	66	-1.228456
0	14	46	-1.580202
0	14	65	-1.613159
0	14	8	-2.011104
0	14	72	-2.132699
0	14	37	-2.999727
0	14	50	-3.813423
0	14	62	-4.047103
0	14	14	-4.070916
0	14	74	-4.314100
0	14	20	-5.624747
0	14	25	-6.104267
0	14	42	-6.144454
0	14	38	-6.175027
0	14	79	-6.246680
0	14	40	-6.261115
0	14	24	-6.285610
0	14	33	-6.463508
0	14	11	-6.605735
0	14	34	-6.629769
0	14	41	-6.681729
0	14	44	-6.758344
0	14	70	-6.777077
0	14	77	-6.793972
0	14	71	-6.869883
0	14	76	-6.870737
0	14	73	-6.888635
0	14	49	-6.914242
0	14	23	-6.946543
0	14	55	-6.969401
0	14	39	-6.994575
0	14	53	-7.063774
0	14	64	-7.099624
0	14	69	-7.147384
0	14	78	-7.148930
0	14	35	-7.201515
0	14	18	-7.273875
0	14	75	-7.745406
0	14	16	-7.760257
0	15	50	4.420815
0	15	58	4.377785
0	15	31	4.345950
0	15	48	4.156912
0	15	45	4.035587
0	15	63	3.979612
0	15	3	3.935241
0	15	51	3.925117
0	15	46	3.839288
0	15	32	3.805630
0	15	36	3.700175
0	15	26	3.679604
0	15	22	3.537413
0	15	52	3.499649
0	15	56	3.496790
0	15	28	3.491533
0	15	57	3.369724
0	15	43	3.367421
0	15	61	3.223129
0	15	30	3.189201
0	15	37	3.119783
0	15	27	3.045674
0	15	42	2.668581
0	15	54	2.278517
0	15	62	2.008240
0	15	21	1.496903
0	15	14	0.622571
0	15	65	0.048563
0	15	8	-1.512827
0	15	29	-2.305802
0	15	25	-3.069988
0	15	72	-4.966774
0	15	85	-5.088880
0	15	74	-5.346967
0	15	66	-5.704870
0	15	20	-6.046994
0	15	47	-6.252933
0	15	38	-6.644597
0	15	33	-6.656311
0	15	11	-6.687181
0	15	41	-6.729335
0	15	40	-6.751297
0	15	70	-6.788571
0	15	44	-6.839858
0	15	24	-6.858507
0	15	77	-6.859735
0	15	34	-6.877407
0	15	73	-6.951800
0	15	76	-6.998057
0	15	23	-7.067478
0	15	39	-7.086476
0	15	49	-7.101879
0	15	71	-7.129209
0	15	53	-7.163553
0	15	69	-7.197925
0	15	64	-7.251478
0	15	55	-7.257404
0	15	78	-7.280956
0	15	18	-7.328569
0	15	79	-7.436556
0	15	35	-7.437205
0	15	75	-7.723124
0	15	16	-7.932009
0	16	56	4.937317
0	16	51	4.895476
0	16	45	4.889628
0	16	58	4.857050
0	16	31	4.839660
0	16	3	4.766873
0	16	63	4.751105
0	16	48	4.732249
0	16	42	4.705324
0	16	32	4.676379
0	16	57	4.659269
0	16	54	4.641582
0	16	22	4.623608
0	16	46	4.556504
0	16	25	4.550719
0	16	21	4.510193
0	16	30	4.506747
0	16	26	4.479065
0	16	52	4.464893
0	16	20	4.414374
0	16	62	4.409763
0	16	61	4.329853
0	16	43	4.229596
0	16	28	4.219312
0	16	53	4.201204
0	16	50	4.189159
0	16	29	4.027793
0	16	27	3.863623
0	16	72	3.789859
0	16	36	3.656442
0	16	47	2.947950
0	16	85	2.523867
0	16	35	2.053451
0	16	14	1.125492
0	16	79	0.788786
0	16	37	0.592055
0	16	34	0.317716
0	16	66	-0.523363
0	16	65	-4.235482
0	16	8	-6.057263
0	16	38	-6.093493
0	16	40	-6.279474
0	16	71	-6.293096
0	16	70	-6.330918
0	16	33	-6.357589
0	16	11	-6.364254
0	16	44	-6.554538
0	16	41	-6.573043
0	16	24	-6.680537
0	16	49	-6.759735
0	16	76	-6.803683
0	16	39	-6.899626
0	16	77	-6.919060
0	16	64	-7.020471
0	16	23	-7.040733
0	16	69	-7.045027
0	16	73	-7.053434
0	16	75	-7.135531
0	16	18	-7.192367
0	16	55	-7.228931
0	16	74	-7.258152
0	16	78	-7.323993
0	16	16	-7.734162
0	19	3	4.625484
0	19	29	4.521467
0	19	46	4.030785
