0	1	15	11.097086
0	1	1	10.164146
0	1	2	9.755478
0	1	5	5.132444
0	1	9	1.349087
0	1	3	0.620274
0	1	0	-3.700771
0	1	14	-9.402067
0	1	8	-20.418842
0	1	10	-21.862217
0	1	12	-22.964676
0	1	4	-31.917768
0	1	11	-47.992882
0	1	6	-49.093254
0	1	19	-51.898720
0	1	18	-52.431541
0	1	13	-58.335793
0	1	16	-62.620064
0	1	17	-68.218369
0	1	7	-68.912354
0	2	15	9.012699
0	2	1	5.474072
0	2	2	0.899418
0	2	5	-1.572389
0	2	3	-3.996163
0	2	9	-7.237896
0	2	0	-9.929403
0	2	14	-16.519196
0	2	10	-20.063671
0	2	12	-25.764729
0	2	8	-32.788559
0	2	4	-45.969643
0	2	18	-51.448540
0	2	6	-51.539131
0	2	11	-51.715027
0	2	19	-55.893959
0	2	13	-59.632610
0	2	16	-63.707310
0	2	17	-68.997101
0	2	7	-74.411560
0	3	1	7.286228
0	3	15	5.290601
0	3	9	-0.154895
0	3	2	-1.764923
0	3	5	-3.499788
0	3	0	-6.596570
0	3	3	-10.080582
0	3	10	-16.393480
0	3	14	-19.866705
0	3	12	-27.945341
0	3	19	-37.393307
0	3	6	-41.437866
0	3	11	-42.206779
0	3	8	-43.712723
0	3	4	-47.756882
0	3	18	-50.934113
0	3	13	-58.119110
0	3	16	-62.981190
0	3	17	-67.784119
0	3	7	-72.574997
0	14	51	4.000526
0	14	46	3.896821
0	14	63	2.195018
0	14	3	-2.512564
0	14	22	-3.079863
0	14	26	-3.134542
0	14	52	-5.889139
0	14	58	-6.132464
0	14	62	-8.461573
0	14	21	-9.817547
0	14	30	-9.942234
0	14	23	-10.158558
0	14	57	-10.305067
0	14	25	-14.751718
0	14	65	-15.478607
0	14	28	-15.743859
0	14	24	-18.817867
0	14	53	-19.762592
0	14	66	-20.084412
0	14	14	-20.217724
0	14	32	-20.641609
0	14	31	-21.918079
0	14	45	-23.723640
0	14	43	-25.887114
0	14	74	-26.162159
0	14	73	-27.261965
0	14	61	-27.956404
0	14	20	-29.086687
0	14	36	-31.334536
0	14	72	-35.022732
0	14	54	-35.110069
0	14	47	-35.354950
0	14	37	-38.011612
0	14	34	-38.029877
0	14	33	-41.710098
0	14	39	-45.062771
0	14	42	-46.299385
0	14	27	-46.329109
0	14	75	-47.228779
0	14	8	-48.259140
0	14	71	-49.402500
0	14	56	-49.590775
0	14	35	-53.805229
0	14	11	-53.862625
0	14	50	-54.127975
0	14	49	-54.249603
0	14	18	-54.603687
0	14	85	-54.772118
0	14	70	-55.256935
0	14	38	-58.988739
0	14	55	-59.912704
0	14	40	-60.090382
0	14	48	-60.117165
0	14	44	-61.018917
0	14	78	-61.987770
0	14	76	-62.486408
0	14	41	-63.328529
0	14	77	-63.890312
0	14	64	-63.968990
0	14	16	-65.163986
0	14	79	-65.360321
0	14	69	-66.328163
0	14	29	-69.183884
0	15	63	9.513309
0	15	51	8.074615
0	15	46	7.036020
0	15	52	6.815189
0	15	62	3.170099
0	15	22	3.142285
0	15	31	-0.278373
0	15	3	-1.343879
0	15	57	-2.309014
0	15	30	-2.561331
0	15	26	-2.893702
0	15	58	-3.214180
0	15	23	-4.148872
0	15	21	-4.790817
0	15	43	-5.426912
0	15	65	-5.648087
0	15	74	-10.183556
0	15	14	-10.890318
0	15	53	-15.551075
0	15	25	-15.576958
0	15	73	-15.967132
0	15	66	-18.075403
0	15	24	-18.228603
0	15	37	-19.035498
0	15	33	-21.597672
0	15	32	-21.923859
0	15	47	-22.261995
0	15	28	-23.047470
0	15	36	-23.363794
0	15	20	-24.114998
0	15	61	-25.011641
0	15	45	-25.057846
0	15	34	-26.451937
0	15	42	-26.472992
0	15	39	-31.499619
0	15	8	-34.003181
0	15	27	-35.571327
0	15	54	-36.078018
0	15	50	-36.236679
0	15	75	-41.945251
0	15	71	-42.718945
0	15	72	-45.723099
0	15	78	-46.014412
0	15	70	-47.760834
0	15	11	-50.567551
0	15	56	-50.865288
0	15	76	-51.865284
0	15	35	-52.031578
0	15	18	-52.262726
0	15	55	-52.640587
0	15	49	-57.012947
0	15	85	-57.693157
0	15	77	-58.889854
0	15	40	-59.721230
0	15	38	-60.409431
0	15	48	-60.452553
0	15	64	-62.204552
0	15	41	-62.526257
0	15	44	-63.195694
0	15	16	-64.327682
0	15	69	-66.912056
0	15	79	-67.250237
0	15	29	-72.426292
0	16	51	9.616058
0	16	63	8.352503
0	16	26	6.971678
0	16	52	5.300277
0	16	43	4.203927
0	16	22	1.951917
0	16	53	0.153533
0	16	58	-0.179460
0	16	32	-1.685016
0	16	46	-3.446355
0	16	62	-6.222783
0	16	21	-7.228262
0	16	25	-8.044972
0	16	47	-8.321745
0	16	30	-8.929144
0	16	3	-10.458677
0	16	31	-11.794004
0	16	28	-12.641243
0	16	23	-16.036499
0	16	65	-22.735683
0	16	57	-25.438951
0	16	54	-27.354124
0	16	37	-28.396034
0	16	45	-31.267412
0	16	24	-32.009819
0	16	20	-34.260132
0	16	61	-34.644211
0	16	14	-35.620514
0	16	66	-35.872353
0	16	73	-36.953423
0	16	42	-41.548946
0	16	74	-41.958675
0	16	36	-42.025787
0	16	50	-42.408592
0	16	27	-43.345299
0	16	56	-45.394703
0	16	34	-47.234917
0	16	33	-48.025127
0	16	35	-49.499077
0	16	72	-51.005249
0	16	8	-51.600594
0	16	49	-53.003723
0	16	11	-54.691551
0	16	70	-55.643112
0	16	85	-55.747215
0	16	18	-55.959820
0	16	39	-56.096188
0	16	75	-57.903503
0	16	48	-59.050304
0	16	55	-59.887955
0	16	78	-60.109352
0	16	71	-60.123062
0	16	38	-60.294754
0	16	40	-60.767052
0	16	44	-60.779976
0	16	41	-61.286289
0	16	77	-62.236912
0	16	64	-62.856598
0	16	76	-63.014919
0	16	69	-64.392281
0	16	79	-65.106384
0	16	16	-65.469948
0	16	29	-67.722641
0	19	63	8.572230
0	19	52	5.821511
0	19	51	4.835802
0	19	46	2.573104
0	19	62	-0.835228
0	19	22	-1.262715
0	19	26	-3.037680
0	19	3	-3.751723
0	19	57	-5.978463
0	19	30	-6.001311
0	19	58	-6.148175
0	19	31	-6.713084
0	19	23	-7.022062
0	19	21	-7.270743
0	19	43	-8.426555
0	19	65	-11.095438
0	19	28	-16.604565
0	19	53	-17.640228
0	19	37	-17.953852
0	19	61	-18.163612
0	19	24	-19.174980
0	19	25	-21.180853
0	19	14	-21.987659
0	19	32	-22.384869
0	19	73	-25.393694
0	19	36	-25.458927
0	19	74	-29.908926
0	19	47	-30.163160
0	19	33	-30.249872
0	19	20	-30.615402
0	19	66	-31.501358
0	19	45	-35.447990
0	19	54	-35.854881
0	19	8	-37.897675
0	19	42	-38.403023
0	19	27	-41.220818
0	19	34	-42.439384
0	19	72	-47.155731
0	19	39	-47.262680
0	19	56	-47.733162
0	19	50	-49.480034
0	19	75	-49.849216
0	19	70	-50.215332
0	19	71	-50.621075
0	19	11	-53.186378
0	19	35	-53.948948
0	19	85	-54.014137
0	19	49	-56.327187
0	19	18	-56.334412
0	19	78	-56.358349
0	19	38	-57.919632
0	19	55	-58.561211
0	19	76	-58.652763
0	19	40	-58.900208
0	19	77	-61.678406
0	19	48	-61.762268
0	19	44	-62.044357
0	19	41	-62.101196
0	19	64	-63.150570
0	19	69	-63.371803
0	19	79	-65.375359
0	19	16	-65.384232
0	19	29	-71.637314
0	22	52	4.191073
0	22	51	3.237675
0	22	63	1.962424
0	22	58	-0.297482
0	22	62	-0.795882
0	22	26	-1.704636
0	22	46	-2.378276
0	22	43	-3.417807
0	22	22	-5.252166
0	22	53	-8.712464
0	22	21	-9.361465
0	22	23	-11.550942
0	22	30	-15.975905
0	22	24	-16.904308
0	22	61	-17.771406
0	22	3	-18.236258
0	22	31	-18.786211
0	22	54	-19.851503
0	22	65	-20.554644
0	22	57	-20.617348
0	22	28	-24.014627
0	22	25	-25.429630
0	22	14	-26.887945
0	22	66	-26.969082
0	22	32	-26.995171
0	22	34	-27.257721
0	22	36	-27.474850
0	22	47	-27.698404
0	22	37	-29.483791
0	22	73	-29.617138
0	22	20	-34.133141
0	22	74	-34.722244
0	22	70	-35.501266
0	22	45	-36.101959
0	22	42	-38.120110
0	22	27	-39.499245
0	22	33	-39.986008
0	22	8	-42.987701
0	22	39	-43.575405
0	22	50	-45.604267
0	22	72	-45.786789
0	22	35	-47.765625
0	22	75	-51.671097
0	22	56	-51.807228
0	22	18	-53.190571
0	22	11	-53.359261
0	22	49	-53.447723
0	22	71	-53.887917
0	22	44	-55.461494
0	22	78	-55.975941
0	22	38	-56.739346
0	22	85	-56.790703
0	22	40	-57.124443
0	22	55	-57.508217
0	22	48	-58.919235
0	22	76	-59.055012
0	22	77	-59.827885
0	22	41	-60.134064
0	22	69	-62.904945
0	22	64	-63.816833
0	22	16	-63.859596
0	22	79	-64.085678
0	22	29	-65.672157
0	43	63	10.289570
0	43	15	10.252031
0	43	52	5.902260
0	43	94	-0.347745
0	43	26	-0.692126
0	43	3	-1.816438
0	43	90	-2.716677
0	43	95	-4.653400
0	43	58	-6.711709
0	43	89	-6.749626
0	43	61	-7.473366
0	43	105	-9.787418
0	43	108	-9.882449
