230	303
230	574
230	389
230	468
230	568
230	468
230	437
230	454
230	493
230	425
230	508
230	544
230	309
230	311
230	310
230	308
230	312
230	313
230	307
230	306
230	305
230	304
231	308
231	560
231	480
231	462
231	468
231	511
231	620
231	314
231	534
231	462
231	315
231	316
231	322
231	321
231	317
231	319
231	318
231	320
232	323
232	319
232	332
232	325
232	326
232	327
232	385
232	333
232	304
232	324
232	564
232	329
232	361
232	334
232	340
232	549
232	379
232	330
232	491
232	454
232	478
232	568
232	481
232	328
232	335
232	331
233	585
233	416
233	584
233	335
233	336
233	337
233	338
233	448
234	340
234	438
234	376
234	358
234	432
234	314
234	627
234	377
234	398
234	345
234	344
234	319
234	343
234	342
234	339
234	341
235	439
235	348
235	496
235	346
235	398
235	446
235	347
235	343
236	353
236	351
236	350
236	352
236	354
236	315
236	349
236	356
236	355
236	580
236	448
236	611
236	422
236	458
236	417
236	316
237	611
237	402
237	443
237	543
237	431
237	506
237	403
237	573
237	340
237	487
237	363
237	358
237	359
237	360
237	361
237	366
237	365
237	364
237	357
237	362
238	327
238	367
239	326
239	564
239	329
239	373
239	581
239	370
239	371
239	372
239	368
239	369
240	618
240	322
240	374
240	588
240	370
240	373
240	379
240	378
240	377
240	375
240	376
240	443
240	620
240	572
241	306
241	589
241	335
241	385
241	519
241	579
241	380
241	381
241	382
241	383
241	384
241	397
242	386
242	392
242	388
242	389
242	390
242	391
242	586
242	332
242	416
242	511
242	532
242	548
242	387
242	444
243	393
243	623
244	445
244	501
244	503
244	398
244	360
244	397
244	395
244	396
244	393
244	359
244	437
244	394
245	375
245	516
245	399
245	379
246	371
246	400
246	403
246	402
246	327
246	422
246	576
246	489
246	390
246	401
247	534
247	318
247	450
247	368
247	345
247	385
247	401
247	501
247	471
247	525
247	451
247	389
247	390
247	394
247	461
247	400
247	415
247	407
247	406
247	405
247	404
247	396
247	397
247	369
247	410
247	360
247	411
247	412
247	408
247	413
247	414
247	409
248	524
248	416
248	417
248	418
248	419
248	420
248	421
248	336
248	538
248	376
248	368
248	527
249	428
249	350
249	379
249	437
249	420
249	585
249	303
249	306
249	570
249	429
249	427
249	313
249	426
249	425
249	424
249	423
249	385
249	422
250	511
250	514
250	513
250	503
250	512
250	515
250	430
250	431
250	409
250	339
250	432
250	536
250	424
250	530
250	396
250	630
250	526
250	466
250	570
250	500
250	396
250	305
250	326
250	625
250	360
250	517
250	541
250	401
250	516
250	432
250	409
250	501
250	540
250	432
250	505
250	394
250	581
250	430
250	316
250	472
250	339
250	441
250	431
250	431
250	409
250	339
250	631
250	430
251	366
251	553
251	617
251	359
251	610
251	514
251	623
251	626
251	442
251	537
251	513
251	610
251	608
251	459
251	367
251	433
251	434
251	319
251	435
251	494
251	568
251	356
251	607
251	375
251	624
251	371
251	489
251	367
251	377
251	358
251	520
251	319
251	521
251	522
251	326
251	523
251	614
251	621
251	394
251	524
251	525
251	519
251	518
251	435
251	319
251	347
251	367
251	433
251	434
251	319
251	435
251	434
251	433
251	475
252	548
252	522
252	524
252	594
252	529
252	508
252	604
252	380
252	534
252	526
252	533
252	532
252	531
252	527
252	530
252	528
252	503
252	369
252	471
252	491
252	436
252	437
252	438
252	573
252	585
252	424
252	436
252	545
252	438
252	595
252	438
252	437
252	436
252	348
252	472
252	437
252	583
252	524
253	535
253	592
253	624
253	439
253	440
253	384
253	388
253	441
253	358
253	442
253	548
253	582
253	465
253	422
253	423
253	453
253	447
253	547
253	325
253	467
253	465
253	376
253	538
253	537
253	536
253	397
253	375
253	441
253	484
253	367
253	399
253	492
253	442
253	358
253	441
253	414
253	440
253	439
253	351
253	589
253	416
253	473
253	442
253	358
253	441
253	388
253	384
253	440
253	439
253	449
253	617
253	384
253	388
253	337
253	428
253	409
253	436
253	481
254	438
254	568
254	509
254	336
254	415
254	479
254	470
254	445
254	444
254	529
254	446
254	603
254	368
254	382
254	522
254	443
254	387
254	513
254	444
254	541
254	527
254	507
254	443
254	446
254	445
254	444
254	539
254	542
254	443
254	445
254	446
254	540
255	448
255	448
255	500
255	447
255	449
255	409
255	432
255	447
255	447
255	448
255	449
255	420
255	320
255	454
255	328
255	328
255	449
255	468
255	392
255	363
255	543
255	544
256	451
256	337
256	452
256	444
256	451
256	450
256	451
256	444
256	452
256	339
256	619
256	488
256	444
256	560
256	593
256	505
256	397
256	626
256	457
256	424
256	381
256	570
256	547
256	450
256	545
256	452
256	487
256	356
256	546
256	318
256	561
256	450
257	453
257	455
257	456
257	552
257	456
257	327
257	445
257	616
257	340
257	398
257	461
257	455
257	454
257	453
257	310
257	391
257	454
257	603
257	551
257	550
257	549
257	548
257	456
257	456
257	455
257	454
257	453
257	360
257	429
257	384
257	427
257	427
257	328
257	536
258	564
258	552
258	375
258	521
258	433
258	454
258	401
258	454
258	484
258	553
258	459
258	458
258	375
258	480
258	512
258	457
258	321
258	554
258	475
258	382
258	437
258	472
258	472
258	600
258	579
258	366
258	375
258	459
258	375
258	458
258	522
258	457
258	458
258	457
258	459
258	375
258	375
258	604
259	468
259	465
259	464
259	463
259	531
259	329
259	462
259	461
259	490
259	570
259	531
259	497
259	468
259	601
259	359
259	460
259	345
259	474
259	461
259	557
259	558
259	460
259	560
259	319
259	561
259	562
259	563
259	564
259	565
259	556
259	396
259	460
259	461
259	464
259	463
259	462
259	479
259	514
259	424
259	531
259	380
259	465
259	555
259	559
259	513
259	401
259	572
259	359
259	477
259	571
259	551
259	484
259	421
259	433
259	465
259	464
259	463
259	462
259	626
259	615
260	318
260	352
260	306
260	336
260	392
260	471
260	410
260	357
260	317
260	496
260	505
260	421
260	389
260	359
260	383
260	476
260	331
260	447
260	354
260	488
260	466
260	466
260	467
260	468
260	369
260	469
260	397
260	568
260	469
260	369
260	467
260	469
260	369
260	468
260	467
260	466
260	567
260	566
260	466
260	468
261	471
261	470
261	420
261	315
261	480
261	599
261	472
261	473
261	329
261	373
261	626
261	431
261	446
261	331
261	620
261	358
261	320
261	348
261	473
261	586
261	470
261	471
261	472
261	473
261	569
261	570
261	571
261	458
261	572
261	473
261	354
261	574
261	545
261	472
261	573
261	471
261	470
261	425
261	330
261	423
262	310
262	452
262	323
262	475
262	476
262	590
262	327
262	341
262	566
262	370
262	588
262	474
262	576
262	575
262	403
262	474
262	621
262	476
262	475
262	474
262	343
262	559
262	317
262	487
262	372
262	476
262	475
262	474
262	543
262	582
262	593
262	581
262	578
262	577
262	580
262	579
263	499
263	340
263	505
263	497
263	479
263	583
263	479
263	449
263	622
263	305
263	622
263	523
263	447
263	478
263	477
263	589
263	478
263	584
263	585
263	586
263	309
263	360
263	587
263	479
263	477
263	308
263	352
263	478
263	477
263	398
264	545
264	481
264	482
264	483
264	480
264	619
264	531
264	583
264	531
264	366
264	604
264	533
264	480
264	481
264	588
264	589
264	590
264	591
264	592
264	593
264	594
264	595
264	596
264	597
264	598
264	599
264	483
264	482
264	481
264	480
264	468
264	514
264	600
264	539
264	621
264	469
264	481
264	587
264	491
264	544
264	461
264	556
264	559
264	328
264	480
264	565
264	412
264	619
264	482
264	483
264	605
264	631
265	540
265	425
265	455
265	487
265	352
265	484
265	485
265	486
265	475
265	339
265	485
265	486
265	475
265	339
265	484
265	601
265	485
265	484
265	478
265	464
265	610
265	603
265	475
265	486
265	600
265	484
265	339
